"One character in this work declares ""death does not frighten me, open the gates of terror"" after being told by two men in armor that he must pass through fire, water, air, and earth. Priests of Isis and Osiris aid the hero, who faints after being chased by a snake at the start of this opera, and wakes up to meet the birdcatcher Papageno. Tamino pursues Pamina with the aid of the title object, a gift from the Queen of the Night, in, for 10 points, what opera by Mozart about an enchanted musical instrument?",The Magic Flute,composition
"This artist often left his works purposely ""incomplete"", such as in a bronze sculpture of a striding figure with no arms or head, and a bust that has no back to the head and no shoulders, his Man with a Broken Nose. A crouching woman is caught by a falling man in this artist's I Am Beautiful. One of his sculptures depicts an Italian nobleman consuming one of his children. He depicted Paolo and Francesca embracing in one sculpture and his most famous male figure, rests his chin on his fist as he cogitates. For 10 points, name this French sculptor whose Gates of Hell includes ""The Kiss"" and ""The Thinker"".",Auguste Rodin,artist
"At the beginning of this work, a crowd invokes the ""pallid face"" of the moon and asks it to hurry, while a chorus of servants proclaims that ""work is never lacking."" Later in this work, three men enter with lanterns and address the tiger, ""grand marshal of the heavens,"" before bidding farewell to the ""divine race."" Court ladies hush the crowd before a parade of the ghosts of executed lovers like the Prince of Persia, and the proclamation that ""on this night none shall sleep in Peking"" precedes this opera's most famous aria, ""Nessun dorma."" For 10 points, name this opera about the exiled prince Calàf and the title Chinese princess by Giacomo Puccini.",Turandot,composition
"The usage of slurred couplets accompanies one character's sighs in this opera's aria ""Mi tradi, quell alma ingrate."" The second act of this opera ends with a servant being accused of murder at a ball by his master. The title character of this work is told he will not laugh beyond sunset, and this opera sees Ottavio engaged to marry Donna Anna, while Zerlina is approached in ""La ci darem la mano."" Leporello sings this opera's best-known aria, which lists off his master's conquests. This opera features the Catalogue Aria and ends as the title character is dragged to hell by a statue. For 10 points, name this Mozart opera whose title character seduces many women.",Don Giovanni,composition
"One character in this opera sings the aria ""Avant de quitter ces lieux,"" in which he reveals he will be safe at war because of his sacred medallion but worries about his sister. The antagonist rouses Siebel and Wagner with the ""Song of the Golden Calf."" The lead soprano of this opera is Marguerite, who sings about the finery of her necklaces and earrings in the ""Jewel Song."" The antagonist of this opera uses an image of (*) Marguerite at her spinning wheel to convince the title character to sell his soul. For 10 points, name this Charles Gounod opera about Mephisopheles and a German scholar.",Faust,composition
"At the top left of one of this artist's paintings, black clouds appear above a black woman picking fruit from a tree. In that painting, a man pulls back a curtain to reveal a young George Washington holding an axe. This artist of Parson Weems' Fable depicted a long winding road cutting through a town with a tall steeple in his Midnight Ride of Paul Revere. The two central figures in this man's most famous work stand in front of a red barn and a white house; that painting depicts this man's sister and dentist, the latter of whom holds a pitchfork. For 10 points, name this regionalist Iowan painter of American Gothic.",Grant Wood,artist
"In one of this artist's works, Mary supports an infant John the Baptist who looks, with clasped hands, toward the infant Christ. A distantly-seen bridge fades into blue behind a veiled figure in another work by this man. This painter of two (*) Madonnas of the Rocks painted an anatomical model inscribed in a circle and Francesco del Giacondo's wife with a mysterious smile. For 10 points, name this artist of Vitruvian Man and the Mona Lisa.",Leonardo da Vinci,artist
"In one work by this artist a bowl of fruit sits by a window behind a woman in a green coat who stares into her coffee. In another of this artist's works, a cash register can be seen in an empty store in the background. This artist of (*) Automat created a painting that includes an advertisement for five cent Phillies above two men and a woman in a red dress sitting at a diner counter. For 10 points, name this artist of Nighthawks.",Edward Hopper,artist
"One of this composer's symphonies features themes representing a husband, wife, and child and was written to represent a day in his family's life. This author of the Domestic Symphony wrote a tone poem where a horn and clarinet represent the title character, who mocks the clergy until he is (*) beheaded. Another of this man's tone poems was based on a Nietzsche work and has a memorable fanfare to represent sunrise. For 10 points, name this Romantic era German composer of Till Eulenspiegel's Merry Pranks and Also sprach Zarathustra.",Richard Strauss,composer
"Nicolas Chédeville impersonated this composer in his ""The Faithful Shepherd"" after making an agreement with Jean-Noel Marchand. He utilized the ritornello form in several works from a collection of 12 string concerti that pioneered that genre. A pastoral dance in Allegro ends another of his concerti, whose first movement's depiction of birds is cut short by a trill representing a storm. This composer of L'estro armonico is best known for a set of four works included in The Contest Between Harmony and Invention. For 10 points, name this Italian composer nicknamed ""the Red Priest,"" whose ""La primavera,"" or ""Spring,"" is part of The Four Seasons.",Antonio Vivaldi,composer
"This artist used a Claude Lorrain painting as the basis for his Dido Building Carthage. Spectators on the banks of the Thames watch a blazing fire in his The Burning of the House of Lords and Commons. This artist showed a tugboat hauling away a British naval vessel that had served in the Battle of Trafalgar. Another work by him (*) supposedly depicts a rabbit crossing in front of an extremely obscure and clouded train. For 10 points, name this painter of the works The Fighting Temeraire and Rain, Steam and Speed.",J. M. W. Turner,artist
"In the bottom right of this work, a partridge is perched on a branch. In the background, several ships can be seen sailing near a port which is surrounded by cliffs and lies across from what appears to be a volcano. Near the center of this painting, a man leaning on a stick looks skyward rather than monitoring the sheep surrounding him. Other figures include a fisherman and a plowman, both of whom ignore the titular event, as does the ship passing the title character. For 10 points, identify this painting depicting the drowning of the son of Daedalus, by Bruegel the elder.",Landscape with the Fall of Icarus,artwork
"One painting by this artist illustrates a moment in Paradise Lost in which the fallen angels are compared to fairies bewitching a peasant. This artist of The Shepherd's Dream studied alongside Jakob Bodmer, who appears in a self-portrait in which the artist is seen talking to him. He paid homage to Burgundian legend in Kreimhild and Gunther. His penchant for mythology led him to paint Odysseus in Front of Scylla and Charybdis and a painting showing a god in a boat next to Hymir, Thor Battering the Midgard Serpent. Jacques-Louis David's similar work inspired him to paint Oath of the Rutli, while Shakespeare influenced his Lady Macbeth Sleepwalking, one of his many works depicting her. He also painted an ethereal horse poking its head into a tent as an incubus lies on top of a passed-out woman on a bed. For 10 points, name this Swiss artist of The Nightmare.",Henry Fuseli,artist
"Three pieces of fruit lie on a table on the left side of this painting, and cherries can be seen growing on a tree outside the window. In this painting, a feather duster hangs on the wall next to a red bed, and a single burning candle is present in the chandelier. The presence of two figures in the hallway is revealed by the round mirror on the back wall in this painting, in which two red slippers and wooden sandals lie on the floor. A small dog stands between the two main figures, one of whom is wearing a long green gown. For 10 points, name this painting of a couple holding hands by Jan van Eyck.",Arnolfini Portrait,artwork
"This composer arranged a symphonic poem, ""Night on Mount Triglav,"" based on his opera in which the title character leads Yaromir up that mountain. In addition to writing the opera Mlada, this composer included two ""Alborada"" movements in a work which ends with a ""Fandango Asturiano,"" his Capriccio Espagnol. A theme representing the Sultan opens ""The Sea and Sinbad's Ship"" from a symphonic suite by this composer, who notably wrote an interlude with violins and flute playing chromatic sixteenth note runs in his opera The Tale of Tsar Saltan. For 10 points, name this Russian composer of Scheherazade and ""Flight of the Bumblebee.""",Nikolai Rimsky-Korsakov,composer
"One character in this work claims to have rescued the protagonist from a massive beast, after which the Three Ladies padlock his mouth shut for lying. In another scene, that birdcatcher is forced to swear not to speak to women, but sings about his desire for a wife and pledges himself to an elderly woman, who then becomes young. Those two characters sing the duet ""Pa pa pa"" after Papageno tries to hang himself. Pamina is given a dagger to kill Sarastro by her mother, the Queen of the Night in the aria Der Hölle Rache. For 10 points, name this work in which Prince Tamino receives the title instrument, the last opera by Mozart.",The Magic Flute,composition
"One of this composer's works contains ascending E-flat major triads in its first movement to depict the hero. In addition to an elegy for 23 strings called Metamorphosen, this composer used a wind machine to depict a storm in An Alpine Symphony. He depicted a mischievous character on the French horn and D clarinet in his Till Eulenspiegels Merry Pranks while one of his operas includes a fast-paced ""Dance of the Seven Veils."" This composer also introduced a famous ascending C-G-C motif in the ""Sunrise"" movement of one of his tone poems. For 10 points, name this German composer of the opera Salome and the tone poem Also sprach Zarathustra.",Richard Strauss,composer
"On the left side of this work, a man puts his hands on the shoulders of a man who wears blue and wears a garland on his head. In this painting, a bearded man and a man in a turban look down at a bald man scribbling in a book while standing next to a blonde woman, who gazes at the viewer and may represent La Fornarina. Two men on its right hold up a starry sphere and a globe, while nearby a man draws on a small chalkboard with a compass. The central scene of this painting shows a man pointing upwards while holding a copy of Timaeus and conversing with his student. For 10 points, name this Raphael work in which Plato and Aristotle walk among many other intellectuals.",The School of Athens,artwork
"This artist created a painting in which swans on a pond have reflections that look like elephants. This artist symbolically depicted the horrors of the Spanish Civil War in his painting Soft Construction with Boiled Beans, and collaborated with Luis Bunuel on the film Un Chien andalou. In another of his paintings, ants cover one of several melting clocks. For 10 points, name this Spanish surrealist painter of The Persistence of Memory.",Salvador Dalí,artist
"This artist depicted a knife hovering in front of a disarrayed table in one work. In another painting, he included the gadflies of St. Narciso and twenty-eight Venus de Milos. In addition to his Living Still Life and The Hallucinogenic Toreador, this artist created a work whose use would result in one's mouth lining up with an animal's genitals, his Lobster Telephone. He later created a ""disintegration"" of another of his works, which depicts ants on a timepiece and melting clocks. For 10 points, name this Spanish surrealist who painted The Persistence of Memory.",Salvador Dalí,artist
"In a circular work by this artist, golden rays shine down onto six angels surrounding Mary, who cradles Christ as he holds a red fruit. This man depicted the Virgin Mary being crowned as she points to a book. Mars uses a caduceus to get rid of some clouds in another work by this artist of The Madonna of the Pomegranate and The Madonna of the Magnificat. At the left of another painting, this man portrayed three women holding hands in a dance. He painted Zephyr abducting Flora while a woman hands her pink flowered robe to a goddess standing on a seashell. For 10 points, name this Italian Renaissance painter of La Primavera and The Birth of Venus.",Sandro Botticelli,artist
"Due to damages caused by a door, Matteo da Lecce had to repaint one work in the entrance to this location. That work was originally done by Signorelli and was part of the Stories of Moses cycle. Perugino's The Delivery of the Keys is located here, but a better-known artist associated with this place created works that depict St. Bartholomew holding his own skin and God holding out his hand to give life to Adam. Michelangelo helped decorate the ceiling of, for 10 points, what chapel located in the Apostolic Palace which contains The Last Judgement?",Restoration of the Sistine Chapel frescoes,artwork
"This piece's second movement was described by Franz Liszt as ""a flower between two chasms,"" and that scherzo movement switches over to the major key and repeats its short melody twenty times throughout the piece. This work's mostly pianissimo first movement is instructed to be played with the sustain pedal depressed the entire time, and consists of both a theme which is accented at the beginning of each measure and a constant ostinato triplet motive. This piece's third movement uses a plethora of sforzando notes which gives this piano section a stormy quality and is given the tempo marking ""presto agitato."" For 10 points, identify this C-minor ""Quasi una fantasia"" work by Beethoven that was given its nickname due to its semblance to illumination upon Lake Lucerne.",Piano Sonata No. 14 (Beethoven),composition
"One of this composer's pieces is said to have gotten its name from the firework-like effects of the drums in its score, and in addition to ""The Thunderer,"" this man composed a piece in 6/8 time for the Washington Post. In his most famous form, he composed ""Semper Fidelis"" for the US Marine Corps and a piece entitled ""U.S. Field Artillery"" that is based on the ""Caisson Song."" For 10 points, name this American composer of ""Stars and Stripes Forever"" known as the ""March King.""",John Philip Sousa,composer
"This man included a reflecting pool in a windowless chamber with an underground entrance in his design for a Temple of Meditation at Indore, and another of his works consists of twelve hourglass-shaped stools around a limestone table. This creator of Mademoiselle Pogany and The Table of Silence caused scandal with his phallic Princess X, and his other sculptures include a nearly hundred-foot stack of rhomboid forms and a series of marble and bronze sculptures capturing the essence of flight. For 10 points, name this Romanian sculptor of The Endless Column and Bird in Space.",Constantin Brâncuși,artist
"This man's Jacob House, which was designed on a bet that he couldn't create a house with five thousand dollars, was an example of his ""Usonian"" theory of architecture. This man incorporated a hypostyle hall into his Johnson Wax Headquarters Building. This man, whose summer and winter houses were known as Taliesin and Taliesin West, designed a cantilevered Pennsylvania house for Edgar Kaufmann and advocated the Prairie School of architecture. For 10 points, name this American architect of Fallingwater.",Frank Lloyd Wright,artist
"This structure experiences only compression, with no shear, and is therefore an inverted catenary curve. It is made from a series of tapering equilateral triangles, and visitors can ride a sloping tram system to its top. This largest building in the Jefferson National Expansion Memorial was designed by Eero Saarinen (""AIR-oh SAHR-in-en""). For 10 points, name this large curved structure located in St. Louis, Missouri.",Gateway Arch,artwork
"Bartolomeo Bellano's bronze depiction of this figure is housed in the MoMA. Another depiction of this figure includes a harp on the ground while its central figure bites his lip. In addition to Bernini's version of this subject, Rossellino worked on a marble depiction of him. A Settignano column held up another depiction of this subject, which included a sword and was the first freestanding nude since antiquity. For 10 points, name this subject of sculptures by Michelangelo and Donatello, who is shown after he has defeated Goliath.",David,artwork
"This artist of the Gypsy Madonna painted an infant sticking his right arm into a sarcophagus, surrounded by a vain woman draped in white and a naked woman covered in red, in his allegory Sacred and Profane Love. This student of (*) Giorgione (jor-JO-nee) depicted two maids rummaging through a chest in a painting that inspired Manet's (mah-NAYZ) Olympia. In that painting by this artist, a dog slumbers at the feet of a reclining woman who only wears a bracelet. For 10 points, name the Venetian painter of Venus of Urbino.",Titian,artist
"A house is faintly visible on a slope in the left middle ground of this painting. In the lower right of this painting, a staff, small bag, and red rope lie on the ground, while two figures in the center also hold staves. To their right, a blond man speaks to a woman in pink holding a fan. Several cherubim fly above a group of people in the lower left, while a statue of Venus is visible on the right-hand side. Three couples appear on a hill in its foreground, and people board a golden boat on a shore below them. For 10 points, name this Rococo painting depicting a party leaving for the birthplace of Venus, a painting by Antoine Watteau.",The Embarkation for Cythera,artwork
"This artist's unfinished sculptures include the Boboli Captives and the Taddei Madonna. His statues of Night, Day, Dawn, and Dusk are inside a part of a building that contains his Laurentian Library, the Church of San Lorenzo. And he depicted the title biblical figure with a large beard and horns in his Moses. In another project that included The Deluge, he drew his self-portrait on the flayed skin of Saint Bartholomew. For 10 points, name this man who was ordered to build the dome of St. Peter's Basilica and the tomb of Pope Julius II, the painter of The Last Judgment and the ceiling of the Sistine Chapel.",Michelangelo,artist
"One of this man's early works shows what appears to be a windmill amidst various blotches. Two of his works with the same title, painted just a year apart, show this man's progression away from Cubism. Several late works by this painter of Moulin au Soleil Rouge and two versions of Still Life with Ginger Pot were named for places, including Place de la Concorde and glyph817ew York I. Though he had a vehement disagreement with another artist about diagonals, many of this man's most famous works are geometric compositions inside lozenges. His most iconic painting features colors intended to evoke the traffic lights of the namesake street. For 10 points, name this Dutch artist of Broadway Boogie Woogie and Composition in Red, Yellow, and Blue, the most famous practitioner of De Stijl.",Piet Mondrian,artist
"In this work, Biagio da Cesena makes an appearance as Minos with two donkey ears. Daniel de Volterra has become infamous for covering the genitals of the subjects in this painting with fig-leafs and robes, and he removed a section which showed Saint Blaise ogling Saint Catherine's posterior. The central figure has been compared to Apollo, and is muscular and beardless unlike typical representations. A self-portrait of the artist, as Saint Bartholomew with his flayed skin, is in the center of the painting, and seven angels blow trumpets towards the bottom. For 10 points, name this fresco in the Sistine Chapel that depicts the Second Coming and the apocalypse, a work by Michelangelo.",Last Judgment,artwork
"Only the first movement survives of this composer's 1876 Piano Quartet in A minor, written in his student days at the Vienna Conservatory. Cowbells are employed in the first ""Nachtmusik"" movement of his seventh symphony. The finale of his fourth symphony and his Lieder eines fahrenden Gesellen both set texts from the German folk poem collection, Das Knaben Wunderhorn. His fifth symphony opens with a funeral march in C-sharp minor and contains an Adagietto in F major, while his sixth symphony contains a melody named for his wife, Alma. For 10 points, name this Austrian composer of symphonies nicknamed ""Titan,"" ""Tragic,"" and ""Resurrection.""",Gustav Mahler,composer
"One of this artist's early works is Woman Reading in a Garden, and she also depicted her mother in Reading Le Figaro. This artist depicted a woman carrying a child and a man rowing in The Boating Party. In her most famous work, a water jug sits at the bottom right and a (*) child's feet dangle into a washbasin as her mother holds her. For 10 points, name this American painter of The Bath, who moved to Paris to work with her fellow Impressionists.",Mary Cassatt,artist
"This composer wrote the ""Veil Song"" for the character of Princess Eboli in his Don Carlos. Before he composed one of his few comic operas, which was based on The Merry Wives of Windsor, his name became a coded acronym for the Italian unification movement. This composer of Falstaff also had the Duke of Mantua sing about fickle women in ""La donna e mobile"" (MOW-bee-lay) from his opera Rigoletto. For 10 points, name this composer of Otello, La Traviata, and an opera about an Ethopian princess who is buried alive, Aida (eye-EE-duh).",Giuseppe Verdi,composer
"This composer was given the task of improvising on a ""Royal Theme"" provided to him by a monarch, which eventually resulted in his piece The Musical Offering. The fifth part of another work by this composer contains a solo for virtuoso harpsichord. That work was written for the (*) margrave of a certain city. For 10 points, name this German composer whose works include the organ piece Toccata and Fugue in D minor, The Well-Tempered Clavier, and the Brandenburg Concertos.",Johann Sebastian Bach,composer
"Possible models for the left-most figure in this painting include Andrea del Verrocchio's David or Giuliano de Medici. That figure in red wears a curved sword on his sash and prods his caduceus into a cloud. Roses trail out of the mouth of a figure on the right of this painting, who struggles with a figure with blue robes and blue-gray skin. Those are this painting's depictions of Mercury, Chloris, and Zephyrus. At the top of the painting, Cupid takes aim towards the Graces, who dance center left. In the very center of this painting, Venus stands where the orange trees arch. For 10 points, name this painting by Sandro Botticelli, an allegorical representation of spring.",Primavera,artwork
"In this opera's opening scene, a matchmaker is showing a naval officer the house that he has purchased for 999 years. During the wedding between the two main characters, the bride's uncle, the Bonze, bursts in and orders all the guests to leave. In one second-act aria, the bride sings about how she will notice ""a thread of smoke arising on the sea"" and ""stay upon the brow of the hillock and wait there"" as her husband returns to her home country. This opera uses ""The Star-Spangled Banner"" as a leitmotif for that husband. In the act after her aria ""One fine day"", the protagonist covers her child's eyes so it will not see her suicide after her attendant, Suzuki, tells her that Pinkerton has a new wife. FTP, name this opera that features the Japanese girl Cio-Cio San who is jilted by an American officer, by Giacomo Puccini.",Madama Butterfly,composition
"This artist created the altarpiece ""The Feast of the Rose Garlands"" for the church of St. Bartholomew in Venice. He depicted two disembodied hands praying in one work. A lion sleeps next to a dog in the foreground of this artist's St. Jerome in his Study. An hourglass, compass, and scale appear in this man's Melancholia I. For 10 points, name this German artist of Knight, Death, and the Devil and The Four Horsemen of the Apocolypse, an artist who is famed for his engravings.",Albrecht Dürer,artist
"The mirror in this painting is between hanging rosary beads and a whisk broom, and it is surrounded by ten medallions showing the life of Jesus. That mirror is below the artist's signature, which states in Latin that the artist was there. This work shows Giovanna Cenami [joh-VAHN-nah chay-NAH-mee] wearing a green dress with white fur, standing next to a red bed. This work was set in Bruge [broozh], Netherlands in 1434, and this is one of the first famous works to use oil paints rather than tempera, following the same artist's Ghent Altarpiece. The top of this work has a chandelier with only one candle. Name this double portrait of a bride and groom by Jan Van Eyck [yahn vahn ""IKE""].",Arnolfini Portrait,artwork
"Rosenblum suggested that the sexless central figure in this work was modeled after a Peruvian mummy. On the left side, two men walk away from a bright lake. This painting may capture the anxiety of the artist dealing with his family's tuberculosis, a theme also touched on in the artist's Frieze of Life. The swirling red (*) sky may represent Krakatoa's eruption in 1883. Name this Edvard Munch (MOONK) painting about a bald fellow standing on a bridge, shrieking.",The Scream,artwork
"This man teamed with Ella Fitzgerald to record an album of songs from Porgy and Bess. This man recorded ""Heebie Jeebies"" with his band known as ""the Hot Five."" This musician popularized (*) ""When the Saints Go Marching In."" He sang ""I hear babies crying, I watch them grow, they'll learn much more, than I'll never know"" in another song. For 10 points, name this New Orleans-based jazz trumpeter nicknamed Satchmo who sang about ""trees of green, red roses too"" in ""What a Wonderful World.""",Louis Armstrong,composer
"One lithograph by this artist, showing a butterfly on a red leaf and two on a yellow ribbon, is Butterflies and Spiral, and another one, showing the face of a creature with spiral eyes, is titled Red Nose. This artist also made several sculp- tures, such as Empire State Plaza's Triangles and Arches and an abstract red Stegosaurus currently located in Hartford. This artist is well known for creating works, such as a fish outlined by painted metal rods at the Hirshhorn Museum, that are capable of movement. Name this artist who, for the stairway of the Museum of Modern Art, created the mo- bile Lobster Trap and Fish Tail.",Alexander Calder,artist
"This artist created both Fauvist and Cubist paintings titled Church Near Domburg. This artist made two paintings of a Still-Life with Gingerpot. This artist left unfinished a work similar to his most famous titled after ""Victory."" This artist split with Theo van Doesburg over Doesburg's use of diagonal lines. This artist preferred to refer to his own style as ""neoplasticism."" This artist's most famous work depicts New York using many squares and yellow lines. For 10 points, name this member of De Stijl, whose works such as Broadway Boogie-Woogie depict lines with red, yellow, blue, black, and white fields.",Piet Mondrian,artist
"This artist depicted the title figure dressed like a vestal virgin, glancing over her shoulder, while reclining on an Empire-style sofa in his Portrait of Madame Recamier. In another of his paintings, a woman in orange clutches her crying children as corpses are borne in on the left, behind the title figure, who sits in the shadows. The title figure of another painting by this artist of The Lictors Bring to Brutus the Bodies of His Sons holds a letter from Charlotte Corday as he slumps in his bath. Another painting by him shows three brothers reaching towards three swords held by their father. For 10 points, name this French painter of The Death of Marat and Oath of the Horatii.",Jacques-Louis David,artist
"Literary inspired compositions by this man include his overture to Sheridan's The School for Scandal and an opera based on the work of James Agee, Knoxville: Summer of 1914. One of this man's works was prominently featured in the Oliver Stone film Platoon, and he also composed the opera Vanessa. For 10 points, name this American composer of Adagio for Strings,",Samuel Barber,composer
"Male and Female, one of this artist's earliest works, may have been influenced by David Alfaro Siquieros, while his 1943 work The She-Wolf may have been influenced by Jungian psychology. One of his most famous works was done on an eight-foot by four-foot piece of fiberboard and prominently features layered yellow and brown streaks of paint. His 1952 painting Blue Poles and the aforementioned No. 5 both illustrate his technique of dripping paint directly onto his paintings. For 10 points, name this abstract expressionist who pioneered the technique of action painting.",Jackson Pollock,artist
"This man began working as a diplomat and painter for the Duke of Mantua in Italy in 1600, the beginning of a career in which he was knighted twice for his works for Charles I of England and Philip IV of Spain, though he also painted for the Medicis and Hapsburgs. He benefited from the Twelve Years and was able to set up a successful studio in Antwerp where he famously taught Anthony van Dyck. His altarpieces include The Raising of the Cross and, appropriately enough, The Descent from the Cross, and he painted the recently rediscovered Massacre of the Innocents. For 10 points, identify this painter of Assumption of the Virgin Mary also famous for his portrayals of voluptuous nude figures.",Peter Paul Rubens,artist
"This artist was photographed in drag by Man Ray, under the name Rrose Selavy. He created a ""shaved"" version of one of his artworks, which consisted of a mass-market reproduction of the Mona Lisa on which he drew a mustache, titled L.H.O.O.Q.. Another of his paintings, exhibited at the 1913 Armory Show, was famously derided an ""explosion in a single factory"". For 10 points, name this painter of Nude Descending A Staircase, No. 2 who was active in the Dada movement and also created ""readymades"" such as the signed urinal Fountain.",Marcel Duchamp,artist
"This painter depicted treasures lining the floor and soldiers stabbing writhing concubines as a monarch in white and gold reclines on a bed in his The Death of Sardanapalus. This artist also executed a work that includes dead revolutionaries on the ground and a boy waving two (*) pistols. Central to that painting is a bare-breasted woman who holds a musket in one hand and the tricolored French flag in the other. For 10 points, name this French painter of Liberty Leading the People.",Eugène Delacroix,artist
"The background of this painting shows a floating platform in front of Catalonian cliffs. A dead tree projects from a larger platform in the near left of this painting, and a face-down object in the lower left corner swarms with ants. A monstrous (*) face, a self-portrait of the artist, spans the middle of this painting, and is draped with an unusual timepiece. Featuring soft clocks, for 10 points, name this painting by Salvador Dali.",The Persistence of Memory,artwork
"At the beginning of this work's final part, the Norns bemoan the destruction of a divine weapon before the Rope of Fate is broken, and the orchestra requires anvils to depict the dwarven forge in its third part. In the same section of this work, Wotan sings ""Wache Wala Wala Erwach'"" to waken Erda the earth goddess, and Hagen summons his vassals to Gibichung Hall with ""Hoiho!"" The final part sees Waltraute beg her sister Brunnhilde to return the title object. For 10 points, name this opera cycle that ends with Brunnhilde casting herself upon Siegfried's funeral pyre to cause the Twilight of the Gods, a work of Richard Wagner.",Der Ring des Nibelungen,composition
"This architect of the Miller House designed headquarters for companies like John Deere and Bell Labs. He designed a building topped with a thin concrete shell roof, nicknamed ""the Oval,"" the Kresge Auditorium at MIT. This man also designed a protruding catenary roof supported by flat columns for the main terminal of Dulles International Airport and a prominent wing-shaped roof for the TWA Flight Center at John F. Kennedy International Airport, but his most famous work is a stainless steel weighted catenary commemorating Lewis and Clark's expedition. For 10 points, name this Finnish-born architect of the St. Louis Gateway Arch.",Eero Saarinen,artist
"This artist depicted a man in round glasses painting while others look to the floor in his Return from Bohemia and a group of three women standing in front of Leutze's Washington Crossing the Delaware in his Daughters of Revolution. This artist created landscapes such as (*) Young Corn, Fall Plowing, and Spring Turning, and designed a stained-glass window in Cedar Rapids. He may be best remembered for depicting his sister and dentist standing in front of a barn. For 10 points, name this creator of American Gothic.",Grant Wood,artist
"He's not Giuseppe Verdi, but this composer used a Friedrich Schiller play for the basis for his opera about Joan of Arc, The Maid of Orleans. He wrote his own libretto for his opera about the guardsman of Ivan the Terrible, The Oprichnik. Tatyana does not return the title character's love in his (*) Eugene Onegin, while another of his operas ends with Hermann killing himself after seeing the titular card. For 10 points, name this Russian composer of The Queen of Spades who also composed the 1812 Overture.",Pyotr Ilyich Tchaikovsky,composer
"The third movement of this work opens with a dialogue between English horn and oboe which both jump intervals to represent a ranz des vaches. This symphony's first movement ""Reveries - Passions"" introduces a recurring theme and its final movement includes a dies irae motif which is continually interrupted by the strings. In the fourth movement of this symphony, string pizzicati represent a rolling head after a solo clarinet plays an idée fixe. That movement is ""March to the Scaffold,"" which is followed by a ""Dream of a Witches' Sabbath"". For 10 points, name this five-movement symphony by Hector Berlioz.",Symphonie fantastique,composition
"In a film directed by this man, Gus says ""I'm a captain now, and I want to marry"" to Flora, who runs away and heroically jumps off a cliff. In that film by this director, the Lieutenant Governor Lynch tries to force Elsie to marry him, but a group led by the ""Little Colonel"" saves her. Another of his films has four interwoven tragic storylines from different time periods, with interludes featuring a woman rocking a cradle. This director depicted the lives of the Cameron and Stoneman families in South Carolina in a film that ends with members of the KKK stopping African-Americans from voting. For 10 points, name this American who directed Intolerance and Birth of a Nation.",D. W. Griffith,artist
"A group of relaxing nude women have tea on the seashore in a painting by this man titled after a line in a Baudelaire poem. Another of his works is centered on a grandfather clock without hands and sees its title color often broken only by white lines. This artist of Luxe, Calme et Volupte and L'Atelier Rouge painted a portrait of his wife in which the titular ""Green Stripe"" bisects her face. A woman lays out dessert on a table in one of his paintings, while a painting commissioned by Sergei Shchukin borrowed a depiction of a group of",Henri Matisse,artist
"One of this artist's works was called a ""page of history"" by Georges Riviere, who along with Frank Lamy and Norbert Goeneutte appear in that painting. In a painting by this man located at the Phillips Collection, a pink and white awning covers the central group. This painter depicted a woman in a blue and yellow dress enjoying a ball at the Butte Montmartre. This artist is best known for a portrayal of Gustave Caillebotte wearing a straw hat and sitting among friends enjoying fruit and wine on the Seine. For 10 points, name this French Impressionist artist of Dance at the Moulin de la Galette and Luncheon of the Boating Party.",Pierre-Auguste Renoir,artist
"This work's cumbersome orchestra led its composer to create three truncated concert suites, whose second section sees a pas de deux bracketed by two pantomimes. A berceuse featuring a bassoon immediately precedes the finale of this work, which notably employs a chromatic descending motif. Various creatures attempt to disrupt the protagonist's courtship of 13 princesses in its (*) ""Dance of the Golden Apples,"" but are later bewitched by the title figure into performing the ""Infernal Dance."" The title role was famously turned down by Pavlova and taken by Tamara Karasavina to the delight of Diaghilev, who would go on to collaborate with its composer on Petrushka. This Michel Fokine-choreographed work sees a massive egg destroyed by Prince Ivan, defeating Kaschei the immortal. For 10 points, name this Stravinsky ballet about a mythical burning avian.",The Firebird,composition
"One section of this work shows a naked man lying on his back and reaching his arms to a naked woman lying on her stomach and is entitled Fugit Amor. The Three Shades and Eternal Springtime are scenes in this work, which also depicts Ugolino della Gherardesca with his children. Francesca and Paolo da Ramini are depicted embracing in this work, which includes a pensive-looking man in the center above the door panels. For 10 points, The Kiss and The Thinker are components of what group of sculptures by Auguste Rodin that depicts the Inferno?",The Gates of Hell,artwork
"One opera by this composer includes the ""Frost Scene,"" in which Osmond demonstrates some magical powers. The music this composer wrote for the play Abdelazar was used by Benjamin Britten as the theme of The Young Person's Guide to the Orchestra. His most famous work was written for performance by a girls' boarding school, features a libretto by Nahum Tate, and contains the aria ""When I am laid in earth."" For 10 points, name this late seventeenth century English composer of the opera Dido and Aeneas.",Henry Purcell,composer
"In one of this man's paintings, a boy is helped by two women as he tries on a red and yellow costume, and much of his best-known work was done in a locale called Prout's Neck. His Prisoners from the Front depicts Civil War participants, while a modest log cabin lies behind a line of young boys playing the titular game in another work. In addition to Dressing for the Carnival and Snap the Whip, another painting by this man features a waterspout in the background while a group of sharks hovers around a black sailor in a small boat. For 10 points, name this foremost American watercolorist, best known for The Gulf Stream.",Winslow Homer,artist
